url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,genre,gender
http://www.billboard.com/charts/hot-100/1971-04-17,1971-04-17,37,I Don't Blame You At All,Smokey Robinson & The Miracles,I Don't Blame You At AllSmokey Robinson & The Miracles,1,44,37,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1977-06-04,1977-06-04,37,Hollywood,Rufus Featuring Chaka Khan,HollywoodRufus Featuring Chaka Khan,1,44,37,5,R&B/Hip Hop,Coed
http://www.billboard.com/charts/hot-100/2005-04-30,2005-04-30,37,Girl,Destiny's Child,GirlDestiny's Child,1,50,37,5,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1965-11-06,1965-11-06,38,My Girl Has Gone,The Miracles,My Girl Has GoneThe Miracles,1,49,38,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2012-11-17,2012-11-17,39,Live While We're Young,One Direction,Live While We're YoungOne Direction,1,39,3,5,Pop,Male
http://www.billboard.com/charts/hot-100/1965-03-20,1965-03-20,39,I Don't Want To Spoil The Party,The Beatles,I Don't Want To Spoil The PartyThe Beatles,1,44,39,5,Rock,Male
http://www.billboard.com/charts/hot-100/1980-06-21,1980-06-21,39,Misunderstanding,Genesis,MisunderstandingGenesis,1,49,39,5,Rock,Male
http://www.billboard.com/charts/hot-100/1966-12-24,1966-12-24,40,Happenings Ten Years Time Ago,The Yardbirds,Happenings Ten Years Time AgoThe Yardbirds,1,47,40,5,Rock,Male
http://www.billboard.com/charts/hot-100/1964-04-04,1964-04-04,41,From Me To You,The Beatles,From Me To YouThe Beatles,1,50,41,5,Rock,Male
http://www.billboard.com/charts/hot-100/1999-10-02,1999-10-02,41,Music Of My Heart,'N Sync & Gloria Estefan,Music Of My Heart'N Sync & Gloria Estefan,1,52,41,5,Pop,Male
http://www.billboard.com/charts/hot-100/2004-03-20,2004-03-20,42,I Can't Wait,Sleepy Brown Featuring OutKast,I Can't WaitSleepy Brown Featuring OutKast,1,43,42,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2004-05-08,2004-05-08,42,Hey Mama,The Black Eyed Peas,Hey MamaThe Black Eyed Peas,1,47,42,5,Pop,Coed
http://www.billboard.com/charts/hot-100/2001-10-20,2001-10-20,42,Gone,'N Sync,Gone'N Sync,1,51,42,5,Pop,Male
http://www.billboard.com/charts/hot-100/1975-02-15,1975-02-15,42,I Am Love (Parts I & II),Jackson 5,I Am Love (Parts I & II)Jackson 5,1,52,42,5,Pop,Male
http://www.billboard.com/charts/hot-100/1985-02-23,1985-02-23,44,Nightshift,Commodores,NightshiftCommodores,1,49,44,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1967-09-02,1967-09-02,45,Ha Ha Said The Clown,The Yardbirds,Ha Ha Said The ClownThe Yardbirds,1,50,45,5,Rock,Male
http://www.billboard.com/charts/hot-100/2012-12-29,2012-12-29,46,Little Things,One Direction,Little ThingsOne Direction,1,53,41,5,Pop,Male
http://www.billboard.com/charts/hot-100/1992-12-05,1992-12-05,46,Never A Time,Genesis,Never A TimeGenesis,1,50,46,5,Rock,Male
http://www.billboard.com/charts/hot-100/2009-07-11,2009-07-11,1,I Gotta Feeling,The Black Eyed Peas,I Gotta FeelingThe Black Eyed Peas,1,2,1,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1964-02-01,1964-02-01,1,I Want To Hold Your Hand,The Beatles,I Want To Hold Your HandThe Beatles,1,3,1,3,Rock,Male
http://www.billboard.com/charts/hot-100/1968-09-28,1968-09-28,1,Hey Jude,The Beatles,Hey JudeThe Beatles,1,3,1,3,Rock,Male
http://www.billboard.com/charts/hot-100/1969-05-24,1969-05-24,1,Get Back,The Beatles With Billy Preston,Get BackThe Beatles With Billy Preston,1,3,1,3,Rock,Male
http://www.billboard.com/charts/hot-100/1970-04-04,1970-04-04,2,Let It Be,The Beatles,Let It BeThe Beatles,1,2,2,3,Rock,Male
http://www.billboard.com/charts/hot-100/1964-12-19,1964-12-19,2,I Feel Fine,The Beatles,I Feel FineThe Beatles,1,5,2,3,Rock,Male
http://www.billboard.com/charts/hot-100/1967-12-16,1967-12-16,3,Hello Goodbye,The Beatles,Hello GoodbyeThe Beatles,1,8,3,3,Rock,Male
http://www.billboard.com/charts/hot-100/1965-08-21,1965-08-21,3,Help!,The Beatles,Help!The Beatles,1,14,3,3,Rock,Male
http://www.billboard.com/charts/hot-100/1966-03-19,1966-03-19,4,Nowhere Man,The Beatles,Nowhere ManThe Beatles,1,7,4,3,Rock,Male
http://www.billboard.com/charts/hot-100/1965-11-13,1965-11-13,5,I Hear A Symphony,The Supremes,I Hear A SymphonyThe Supremes,1,12,5,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1965-03-06,1965-03-06,5,Eight Days A Week,The Beatles,Eight Days A WeekThe Beatles,1,19,5,3,Rock,Male
http://www.billboard.com/charts/hot-100/1970-10-03,1970-10-03,6,I'll Be There,Jackson 5,I'll Be ThereJackson 5,1,19,6,3,Pop,Male
http://www.billboard.com/charts/hot-100/1968-04-06,1968-04-06,7,Lady Madonna,The Beatles,Lady MadonnaThe Beatles,1,9,7,3,Rock,Male
http://www.billboard.com/charts/hot-100/2004-10-09,2004-10-09,7,Lose My Breath,Destiny's Child,Lose My BreathDestiny's Child,1,12,7,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1968-11-02,1968-11-02,9,Love Child,Diana Ross & The Supremes,Love ChildDiana Ross & The Supremes,1,19,9,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1967-02-11,1967-02-11,9,Love Is Here And Now You're Gone,The Supremes,Love Is Here And Now You're GoneThe Supremes,1,27,9,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1968-05-11,1968-05-11,9,Mrs. Robinson,Simon & Garfunkel,Mrs. RobinsonSimon & Garfunkel,1,32,9,3,Rock,Male
http://www.billboard.com/charts/hot-100/1971-02-13,1971-02-13,10,Mama's Pearl,Jackson 5,Mama's PearlJackson 5,1,25,10,3,Pop,Male
http://www.billboard.com/charts/hot-100/1999-01-09,1999-01-09,11,Goodbye,Spice Girls,GoodbyeSpice Girls,1,11,11,3,Pop,Female
http://www.billboard.com/charts/hot-100/1996-08-10,1996-08-10,13,Elevators (Me & You),OutKast,Elevators (Me & You)OutKast,1,12,12,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1971-04-17,1971-04-17,13,Never Can Say Goodbye,Jackson 5,Never Can Say GoodbyeJackson 5,1,15,13,3,Pop,Male
http://www.billboard.com/charts/hot-100/1983-06-18,1983-06-18,14,Every Breath You Take,The Police,Every Breath You TakeThe Police,1,25,14,3,Rock,Male
http://www.billboard.com/charts/hot-100/1996-01-13,1996-01-13,15,Free As A Bird,The Beatles,Free As A BirdThe Beatles,1,6,6,3,Rock,Male
http://www.billboard.com/charts/hot-100/1969-02-08,1969-02-08,15,I'm Livin' In Shame,Diana Ross & The Supremes,I'm Livin' In ShameDiana Ross & The Supremes,1,22,15,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1966-05-14,1966-05-14,15,Love Is Like An Itching In My Heart,The Supremes,Love Is Like An Itching In My HeartThe Supremes,1,26,15,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1968-12-21,1968-12-21,17,I'm Gonna Make You Love Me,Diana Ross And The Supremes & The Temptations,I'm Gonna Make You Love MeDiana Ross And The Supremes & The Temptations,1,20,17,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1998-03-21,1998-03-21,17,I Want You Back,'N Sync,I Want You Back'N Sync,1,23,17,3,Pop,Male
http://www.billboard.com/charts/hot-100/1966-05-21,1966-05-21,17,I Am A Rock,Simon & Garfunkel,I Am A RockSimon & Garfunkel,1,24,17,3,Rock,Male
http://www.billboard.com/charts/hot-100/1976-06-26,1976-06-26,18,Got To Get You Into My Life,The Beatles,Got To Get You Into My LifeThe Beatles,1,29,18,3,Rock,Male
http://www.billboard.com/charts/hot-100/1983-09-10,1983-09-10,21,King Of Pain,The Police,King Of PainThe Police,1,25,21,3,Rock,Male
http://www.billboard.com/charts/hot-100/2002-05-04,2002-05-04,25,Hella Good,No Doubt,Hella GoodNo Doubt,1,40,25,3,Pop,Coed
http://www.billboard.com/charts/hot-100/2003-11-01,2003-11-01,25,Hey Ya!,OutKast,Hey Ya!OutKast,1,41,25,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1972-05-06,1972-05-06,26,Little Bitty Pretty One,Jackson 5,Little Bitty Pretty OneJackson 5,1,32,26,3,Pop,Male
http://www.billboard.com/charts/hot-100/1966-01-29,1966-01-29,26,My World Is Empty Without You,The Supremes,My World Is Empty Without YouThe Supremes,1,46,26,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1966-09-10,1966-09-10,26,Eleanor Rigby,The Beatles,Eleanor RigbyThe Beatles,1,47,26,3,Rock,Male
http://www.billboard.com/charts/hot-100/2000-11-25,2000-11-25,27,Ms. Jackson,OutKast,Ms. JacksonOutKast,1,35,27,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2004-04-03,2004-04-03,27,My Band,D12,My BandD12,1,36,27,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1986-06-14,1986-06-14,27,Invisible Touch,Genesis,Invisible TouchGenesis,1,37,27,3,Rock,Male
http://www.billboard.com/charts/hot-100/1965-08-14,1965-08-14,27,Nothing But Heartaches,The Supremes,Nothing But HeartachesThe Supremes,1,47,27,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/2003-11-15,2003-11-15,27,It's My Life,No Doubt,It's My LifeNo Doubt,1,52,27,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1991-11-16,1991-11-16,29,No Son Of Mine,Genesis,No Son Of MineGenesis,1,40,29,3,Rock,Male
http://www.billboard.com/charts/hot-100/1992-02-15,1992-02-15,29,I Can't Dance,Genesis,I Can't DanceGenesis,1,43,29,3,Rock,Male
http://www.billboard.com/charts/hot-100/1967-11-25,1967-11-25,29,In And Out Of Love,Diana Ross & The Supremes,In And Out Of LoveDiana Ross & The Supremes,1,47,29,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1975-11-01,1975-11-01,30,My Little Town,Simon & Garfunkel,My Little TownSimon & Garfunkel,1,47,30,3,Rock,Male
http://www.billboard.com/charts/hot-100/2002-02-23,2002-02-23,30,Girlfriend,'N Sync Featuring Nelly,Girlfriend'N Sync Featuring Nelly,1,55,30,3,Pop,Male
http://www.billboard.com/charts/hot-100/2012-11-03,2012-11-03,31,Live While We're Young,One Direction,Live While We're YoungOne Direction,1,21,3,3,Pop,Male
http://www.billboard.com/charts/hot-100/2015-09-05,2015-09-05,31,Drag Me Down,One Direction,Drag Me DownOne Direction,1,26,3,3,Pop,Male
http://www.billboard.com/charts/hot-100/1992-05-16,1992-05-16,31,Hold On My Heart,Genesis,Hold On My HeartGenesis,1,44,31,3,Rock,Male
http://www.billboard.com/charts/hot-100/1968-03-09,1968-03-09,31,If You Can Want,Smokey Robinson & The Miracles,If You Can WantSmokey Robinson & The Miracles,1,47,31,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1966-02-26,1966-02-26,31,Homeward Bound,Simon & Garfunkel,Homeward BoundSimon & Garfunkel,1,54,31,3,Rock,Male
http://www.billboard.com/charts/hot-100/1985-08-10,1985-08-10,32,Freedom,Wham!,FreedomWham!,1,37,32,3,Pop,Male
http://www.billboard.com/charts/hot-100/1964-09-19,1964-09-19,32,Matchbox,The Beatles,MatchboxThe Beatles,1,42,32,3,Rock,Male
http://www.billboard.com/charts/hot-100/2009-10-17,2009-10-17,32,Meet Me Halfway,The Black Eyed Peas,Meet Me HalfwayThe Black Eyed Peas,1,47,32,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1969-06-14,1969-06-14,33,No Matter What Sign You Are,Diana Ross & The Supremes,No Matter What Sign You AreDiana Ross & The Supremes,1,46,33,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1987-05-09,1987-05-09,34,In Too Deep,Genesis,In Too DeepGenesis,1,39,34,3,Rock,Male
http://www.billboard.com/charts/hot-100/1964-08-15,1964-08-15,34,I'll Cry Instead,The Beatles,I'll Cry InsteadThe Beatles,1,44,34,3,Rock,Male
http://www.billboard.com/charts/hot-100/1992-08-15,1992-08-15,35,Jesus He Knows Me,Genesis,Jesus He Knows MeGenesis,1,43,35,3,Rock,Male
http://www.billboard.com/charts/hot-100/1964-02-22,1964-02-22,35,I Saw Her Standing There,The Beatles,I Saw Her Standing ThereThe Beatles,1,54,35,3,Rock,Male
http://www.billboard.com/charts/hot-100/2009-03-21,2009-03-21,36,Jai Ho! (You Are My Destiny),A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,Jai Ho! (You Are My Destiny)A R Rahman & The Pussycat Dolls Featuring Nicole Scherzinger,1,15,15,3,Pop,Female
http://www.billboard.com/charts/hot-100/1981-10-10,1981-10-10,36,Every Little Thing She Does Is Magic,The Police,Every Little Thing She Does Is MagicThe Police,1,44,36,3,Rock,Male
http://www.billboard.com/charts/hot-100/2001-12-22,2001-12-22,36,Hey Baby,No Doubt Featuring Bounty Killer,Hey BabyNo Doubt Featuring Bounty Killer,1,52,36,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1970-08-01,1970-08-01,37,Everybody's Got The Right To Love,The Supremes,Everybody's Got The Right To LoveThe Supremes,1,43,37,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1985-12-14,1985-12-14,37,I'm Your Man,Wham!,I'm Your ManWham!,1,45,37,3,Pop,Male
http://www.billboard.com/charts/hot-100/1986-11-15,1986-11-15,37,Land Of Confusion,Genesis,Land Of ConfusionGenesis,1,49,37,3,Rock,Male
http://www.billboard.com/charts/hot-100/2001-10-13,2001-10-13,37,Emotion,Destiny's Child,EmotionDestiny's Child,1,56,37,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1970-09-26,1970-09-26,38,El Condor Pasa (If I Could),Simon & Garfunkel,El Condor Pasa (If I Could)Simon & Garfunkel,1,45,38,3,Rock,Male
http://www.billboard.com/charts/hot-100/1985-04-06,1985-04-06,38,Everything She Wants,Wham!,Everything She WantsWham!,1,46,38,3,Pop,Male
http://www.billboard.com/charts/hot-100/1999-06-12,1999-06-12,38,God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,God Must Have Spent A Little More Time On YouAlabama Featuring 'N Sync,1,49,38,3,Pop,Male
http://www.billboard.com/charts/hot-100/1967-08-12,1967-08-12,38,Fakin' It,Simon & Garfunkel,Fakin' ItSimon & Garfunkel,1,53,38,3,Rock,Male
http://www.billboard.com/charts/hot-100/1972-07-29,1972-07-29,38,Lookin' Through The Windows,Jackson 5,Lookin' Through The WindowsJackson 5,1,61,38,3,Pop,Male
http://www.billboard.com/charts/hot-100/2011-03-19,2011-03-19,38,Just Can't Get Enough,The Black Eyed Peas,Just Can't Get EnoughThe Black Eyed Peas,1,66,38,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1963-08-31,1963-08-31,39,Mickey's Monkey,The Miracles,Mickey's MonkeyThe Miracles,1,59,39,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2005-09-03,2005-09-03,39,My Humps,The Black Eyed Peas,My HumpsThe Black Eyed Peas,1,59,39,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1981-10-10,1981-10-10,39,Oh No,Commodores,Oh NoCommodores,1,61,39,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2004-08-21,2004-08-21,40,Let's Get It Started,The Black Eyed Peas,Let's Get It StartedThe Black Eyed Peas,1,41,40,3,Pop,Coed
http://www.billboard.com/charts/hot-100/1971-05-22,1971-05-22,40,Nathan Jones,The Supremes,Nathan JonesThe Supremes,1,57,40,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1971-07-24,1971-07-24,42,Maybe Tomorrow,Jackson 5,Maybe TomorrowJackson 5,1,46,42,3,Pop,Male
http://www.billboard.com/charts/hot-100/1967-07-01,1967-07-01,42,More Love,Smokey Robinson & The Miracles,More LoveSmokey Robinson & The Miracles,1,52,42,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-02-29,1964-02-29,42,My Bonnie (My Bonnie Lies Over The Ocean),The Beatles With Tony Sheridan,My Bonnie (My Bonnie Lies Over The Ocean)The Beatles With Tony Sheridan,1,54,42,3,Rock,Male
http://www.billboard.com/charts/hot-100/1980-01-05,1980-01-05,42,Fool In The Rain,Led Zeppelin,Fool In The RainLed Zeppelin,1,64,42,3,Rock,Male
http://www.billboard.com/charts/hot-100/2004-03-06,2004-03-06,43,I Can't Wait,Sleepy Brown Featuring OutKast,I Can't WaitSleepy Brown Featuring OutKast,1,44,43,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1967-11-18,1967-11-18,43,I Second That Emotion,Smokey Robinson & The Miracles,I Second That EmotionSmokey Robinson & The Miracles,1,57,43,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1968-03-30,1968-03-30,44,Forever Came Today,Diana Ross & The Supremes,Forever Came TodayDiana Ross & The Supremes,1,53,44,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1976-10-02,1976-10-02,44,Just To Be Close To You,Commodores,Just To Be Close To YouCommodores,1,57,44,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-12-05,1970-12-05,44,Immigrant Song,Led Zeppelin,Immigrant SongLed Zeppelin,1,71,44,3,Rock,Male
http://www.billboard.com/charts/hot-100/1965-11-13,1965-11-13,45,I'm A Man,The Yardbirds,I'm A ManThe Yardbirds,1,62,45,3,Rock,Male
http://www.billboard.com/charts/hot-100/1973-09-15,1973-09-15,45,Get It Together,Jackson 5,Get It TogetherJackson 5,1,62,45,3,Pop,Male
http://www.billboard.com/charts/hot-100/1974-06-29,1974-06-29,45,Machine Gun,Commodores,Machine GunCommodores,1,66,45,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1975-03-01,1975-03-01,45,Once You Get Started,Rufus Featuring Chaka Khan,Once You Get StartedRufus Featuring Chaka Khan,1,68,45,3,R&B/Hip Hop,Coed
http://www.billboard.com/charts/hot-100/1965-03-06,1965-03-06,47,I Don't Want To Spoil The Party,The Beatles,I Don't Want To Spoil The PartyThe Beatles,1,59,47,3,Rock,Male
http://www.billboard.com/charts/hot-100/1977-06-18,1977-06-18,47,Easy,Commodores,EasyCommodores,1,64,47,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1985-03-09,1985-03-09,2,Careless Whisper,Wham! Featuring George Michael,Careless WhisperWham! Featuring George Michael,1,1,1,12,Pop,Male
http://www.billboard.com/charts/hot-100/1979-12-15,1979-12-15,2,Still,Commodores,StillCommodores,1,3,1,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1974-06-01,1974-06-01,3,Dancing Machine,Jackson 5,Dancing MachineJackson 5,1,2,2,12,Pop,Male
http://www.billboard.com/charts/hot-100/2001-06-02,2001-06-02,3,Survivor,Destiny's Child,SurvivorDestiny's Child,1,2,2,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1974-08-31,1974-08-31,3,Tell Me Something Good,Rufus Featuring Chaka Khan,Tell Me Something GoodRufus Featuring Chaka Khan,1,3,3,12,R&B/Hip Hop,Coed
http://www.billboard.com/charts/hot-100/2005-02-12,2005-02-12,3,Soldier,Destiny's Child Featuring T.I. & Lil Wayne,SoldierDestiny's Child Featuring T.I. & Lil Wayne,1,4,3,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-04-11,1964-04-11,4,She Loves You,The Beatles,She Loves YouThe Beatles,1,3,1,12,Rock,Male
https://www.billboard.com/charts/hot-100/2019-06-01,2019-06-01,4,Sucker,Jonas Brothers,SuckerJonas Brothers,1,3,1,12,Pop,Male
http://www.billboard.com/charts/hot-100/1970-01-24,1970-01-24,4,Someday We'll Be Together,Diana Ross & The Supremes,Someday We'll Be TogetherDiana Ross & The Supremes,1,4,1,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/2000-04-15,2000-04-15,4,Bye Bye Bye,'N Sync,Bye Bye Bye'N Sync,1,5,4,12,Pop,Male
http://www.billboard.com/charts/hot-100/2005-07-23,2005-07-23,4,Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,Don't ChaThe Pussycat Dolls Featuring Busta Rhymes,1,7,4,12,Pop,Female
http://www.billboard.com/charts/hot-100/2005-07-09,2005-07-09,5,Don't Phunk With My Heart,The Black Eyed Peas,Don't Phunk With My HeartThe Black Eyed Peas,1,4,3,12,Pop,Coed
http://www.billboard.com/charts/hot-100/1999-09-04,1999-09-04,6,"Bills, Bills, Bills",Destiny's Child,"Bills, Bills, BillsDestiny's Child",1,4,1,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1979-10-27,1979-10-27,6,Sail On,Commodores,Sail OnCommodores,1,4,4,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2006-08-12,2006-08-12,6,Buttons,The Pussycat Dolls Featuring Snoop Dogg,ButtonsThe Pussycat Dolls Featuring Snoop Dogg,1,4,4,12,Pop,Female
http://www.billboard.com/charts/hot-100/2006-01-07,2006-01-07,6,Stickwitu,The Pussycat Dolls,StickwituThe Pussycat Dolls,1,5,5,12,Pop,Female
http://www.billboard.com/charts/hot-100/1984-02-11,1984-02-11,6,That's All,Genesis,That's AllGenesis,1,8,6,12,Rock,Male
http://www.billboard.com/charts/hot-100/1976-03-20,1976-03-20,7,Sweet Thing,Rufus Featuring Chaka Khan,Sweet ThingRufus Featuring Chaka Khan,1,9,7,12,R&B/Hip Hop,Coed
http://www.billboard.com/charts/hot-100/1965-01-30,1965-01-30,8,Come See About Me,The Supremes,Come See About MeThe Supremes,1,5,1,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1961-02-25,1961-02-25,8,Shop Around,"The Miracles (featuring Bill ""Smokey"" Robinson)","Shop AroundThe Miracles (featuring Bill ""Smokey"" Robinson)",1,2,2,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-04-25,1970-04-25,9,Bridge Over Troubled Water,Simon & Garfunkel,Bridge Over Troubled WaterSimon & Garfunkel,1,6,1,12,Rock,Male
http://www.billboard.com/charts/hot-100/2014-02-01,2014-02-01,9,Story Of My Life,One Direction,Story Of My LifeOne Direction,1,10,6,12,Pop,Male
http://www.billboard.com/charts/hot-100/1981-04-25,1981-04-25,10,Don't Stand So Close To Me,The Police,Don't Stand So Close To MeThe Police,1,10,10,12,Rock,Male
http://www.billboard.com/charts/hot-100/1981-01-10,1981-01-10,11,"De Do Do Do, De Da Da Da",The Police,"De Do Do Do, De Da Da DaThe Police",1,12,11,12,Rock,Male
http://www.billboard.com/charts/hot-100/1970-01-03,1970-01-03,12,Come Together/Something,The Beatles,Come Together/SomethingThe Beatles,1,7,1,12,Rock,Male
http://www.billboard.com/charts/hot-100/1971-01-23,1971-01-23,12,Stoned Love,The Supremes,Stoned LoveThe Supremes,1,8,7,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/2001-08-25,2001-08-25,13,Bootylicious,Destiny's Child,BootyliciousDestiny's Child,1,5,1,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1977-11-12,1977-11-12,14,Brick House,Commodores,Brick HouseCommodores,1,5,5,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2006-04-22,2006-04-22,14,Beep,The Pussycat Dolls Featuring will.i.am,BeepThe Pussycat Dolls Featuring will.i.am,1,14,13,12,Pop,Female
http://www.billboard.com/charts/hot-100/2000-03-11,2000-03-11,14,Say My Name,Destiny's Child,Say My NameDestiny's Child,1,17,13,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-12-19,1964-12-19,15,Baby Love,The Supremes,Baby LoveThe Supremes,1,8,1,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1970-05-30,1970-05-30,15,ABC,Jackson 5,ABCJackson 5,1,9,1,12,Pop,Male
http://www.billboard.com/charts/hot-100/1997-11-01,1997-11-01,15,2 Become 1,Spice Girls,2 Become 1Spice Girls,1,13,4,12,Pop,Female
http://www.billboard.com/charts/hot-100/2004-05-29,2004-05-29,15,Roses,OutKast,RosesOutKast,1,18,15,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-04-18,1964-04-18,16,Please Please Me,The Beatles,Please Please MeThe Beatles,1,9,3,12,Rock,Male
http://www.billboard.com/charts/hot-100/1997-08-09,1997-08-09,17,Say You'll Be There,Spice Girls,Say You'll Be ThereSpice Girls,1,13,3,12,Pop,Female
http://www.billboard.com/charts/hot-100/1969-03-22,1969-03-22,17,"Baby, Baby Don't Cry",Smokey Robinson & The Miracles,"Baby, Baby Don't CrySmokey Robinson & The Miracles",1,15,8,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-06-27,1970-06-27,20,Cecilia,Simon & Garfunkel,CeciliaSimon & Garfunkel,1,20,4,12,Rock,Male
http://www.billboard.com/charts/hot-100/1974-11-09,1974-11-09,21,Do It Baby,The Miracles,Do It BabyThe Miracles,1,16,13,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1999-02-20,1999-02-20,21,(God Must Have Spent) A Little More Time On You,'N Sync,(God Must Have Spent) A Little More Time On You'N Sync,1,21,21,12,Pop,Male
http://www.billboard.com/charts/hot-100/1975-07-26,1975-07-26,22,Slippery When Wet,Commodores,Slippery When WetCommodores,1,25,22,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1976-03-13,1976-03-13,23,Sweet Love,Commodores,Sweet LoveCommodores,1,31,23,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1964-10-03,1964-10-03,24,A Hard Day's Night,The Beatles,A Hard Day's NightThe Beatles,1,19,1,12,Rock,Male
http://www.billboard.com/charts/hot-100/1974-01-05,1974-01-05,26,D'yer Mak'er,Led Zeppelin,D'yer Mak'erLed Zeppelin,1,20,20,12,Rock,Male
http://www.billboard.com/charts/hot-100/2016-01-23,2016-01-23,28,Perfect,One Direction,PerfectOne Direction,1,26,10,12,Pop,Male
http://www.billboard.com/charts/hot-100/1965-05-08,1965-05-08,30,Stop! In The Name Of Love,The Supremes,Stop! In The Name Of LoveThe Supremes,1,10,1,12,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1980-02-09,1980-02-09,30,Do You Love What You Feel,Rufus And Chaka Khan,Do You Love What You FeelRufus And Chaka Khan,1,30,30,12,R&B/Hip Hop,Coed
http://www.billboard.com/charts/hot-100/1982-08-21,1982-08-21,32,Paperlate,Genesis,PaperlateGenesis,1,32,32,12,Rock,Male
http://www.billboard.com/charts/hot-100/1998-01-24,1998-01-24,33,Spice Up Your Life,Spice Girls,Spice Up Your LifeSpice Girls,1,24,18,12,Pop,Female
http://www.billboard.com/charts/hot-100/1982-04-03,1982-04-03,34,Spirits In The Material World,The Police,Spirits In The Material WorldThe Police,1,31,11,12,Rock,Male
http://www.billboard.com/charts/hot-100/2005-10-29,2005-10-29,34,Don't Lie,The Black Eyed Peas,Don't LieThe Black Eyed Peas,1,26,14,12,Pop,Coed
http://www.billboard.com/charts/hot-100/2001-05-19,2001-05-19,34,"So Fresh, So Clean",OutKast,"So Fresh, So CleanOutKast",1,35,30,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2005-07-16,2005-07-16,37,Cater 2 U,Destiny's Child,Cater 2 UDestiny's Child,1,38,37,12,R&B/Hip Hop,Female
