week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,collab,genre,gender,parent_group
1969-09-06,36,Goo Goo Barabajagal (Love Is Hot),Donovan/Jeff Beck Group,Goo Goo Barabajagal (Love Is Hot)Donovan/Jeff Beck Group,1,39,36,6,Yes,Rock,Male,Yardbirds
1987-08-22,36,One Heartbeat,Smokey Robinson,One HeartbeatSmokey Robinson,1,40,36,6,No,R&B/Hip Hop,Male,The Miracles
1990-09-08,36,I Don't Have The Heart,James Ingram,I Don't Have The HeartJames Ingram,1,46,36,6,No,R&B/Hip Hop,Male,Commodores
1974-03-30,37,My Mistake (Was To Love You),Diana Ross & Marvin Gaye,My Mistake (Was To Love You)Diana Ross & Marvin Gaye,1,45,37,6,Yes,R&B/Hip Hop,Female,The Supremes
1999-07-24,37,Everything Is Everything,Lauryn Hill,Everything Is EverythingLauryn Hill,1,49,37,6,No,R&B/Hip Hop,Female,The Fugees
1985-06-22,38,Little By Little,Robert Plant,Little By LittleRobert Plant,1,39,38,6,No,Rock,Male,The Eagles
1984-06-30,38,Farewell My Summer Love,Michael Jackson,Farewell My Summer LoveMichael Jackson,1,40,38,6,No,Pop,Male,Jackson 5
1981-09-19,38,Just Once,Quincy Jones Featuring James Ingram,Just OnceQuincy Jones Featuring James Ingram,1,41,38,6,Yes,R&B/Hip Hop,Male,Commodores
1975-09-27,38,I Only Have Eyes For You,Art Garfunkel,I Only Have Eyes For YouArt Garfunkel,1,42,38,6,No,Rock,Male,Simon & Garfunkel
1975-07-12,38,Just A Little Bit Of You,Michael Jackson,Just A Little Bit Of YouMichael Jackson,1,49,38,6,No,Pop,Male,Jackson 5
2005-03-05,39,Like Toy Soldiers,Eminem,Like Toy SoldiersEminem,1,40,34,6,No,R&B/Hip Hop,Male,D12
1980-05-03,39,Let's Get Serious,Jermaine Jackson,Let's Get SeriousJermaine Jackson,1,46,39,6,No,Pop,Male,Jackson 5
1992-03-21,40,"Mama, I'm Coming Home",Ozzy Osbourne,"Mama, I'm Coming HomeOzzy Osbourne",1,42,40,6,No,Rock,Male,The Eagles
1983-12-24,40,In The Mood,Robert Plant,In The MoodRobert Plant,1,43,40,6,No,Rock,Male,The Eagles
1988-11-12,40,Not Just Another Girl,Ivan Neville,Not Just Another GirlIvan Neville,1,47,40,6,No,R&B/Hip Hop,Male,Rufus
2009-03-14,41,Halo,Beyonce,HaloBeyonce,1,46,41,6,No,R&B/Hip Hop,Female,Destiny's Child
2014-11-29,41,L.A.LOVE (la la),Fergie,L.A.LOVE (la la)Fergie,1,63,41,6,No,Pop,Female,The Black Eyed Peas
1978-10-14,42,Ease On Down The Road,Diana Ross & Michael Jackson,Ease On Down The RoadDiana Ross & Michael Jackson,1,44,42,6,Yes,R&B/Hip Hop,Male,Jackson 5
2007-09-29,43,I Got It From My Mama,will.i.am,I Got It From My Mamawill.i.am,1,33,31,6,No,Pop,Male,The Black Eyed Peas
2006-07-15,43,I Love My B****,Busta Rhymes Featuring will.i.am & Kelis,I Love My B****Busta Rhymes Featuring will.i.am & Kelis,1,48,41,6,Yes,Pop,Male,The Black Eyed Peas
1983-03-19,43,I Don't Care Anymore,Phil Collins,I Don't Care AnymorePhil Collins,1,47,43,6,No,Rock,Male,The Eagles
1987-05-02,43,Just To See Her,Smokey Robinson,Just To See HerSmokey Robinson,1,55,43,6,No,R&B/Hip Hop,Male,The Miracles
1981-07-04,44,In The Air Tonight,Phil Collins,In The Air TonightPhil Collins,1,51,44,6,No,Rock,Male,The Eagles
1996-03-30,45,Jesus To A Child,George Michael,Jesus To A ChildGeorge Michael,1,39,7,6,No,Pop,Male,Wham!
1984-01-14,45,Ebony Eyes,Rick James And Smokey Robinson,Ebony EyesRick James And Smokey Robinson,1,46,45,6,Yes,R&B/Hip Hop,Male,The Miracles
1973-02-17,45,Good Morning Heartache,Diana Ross,Good Morning HeartacheDiana Ross,1,49,45,6,No,R&B/Hip Hop,Female,The Supremes
1993-07-10,46,Fields Of Gold,Sting,Fields Of GoldSting,1,47,46,6,No,Rock,Male,The Eagles
2015-10-17,46,Levels,Nick Jonas,LevelsNick Jonas,1,56,46,6,No,Pop,Male,Spice Girls
2009-07-25,47,Ego,Beyonce,EgoBeyonce,1,48,43,6,No,R&B/Hip Hop,Female,Destiny's Child
1983-06-18,47,How Do You Keep The Music Playing,James Ingram And Patti Austin,How Do You Keep The Music PlayingJames Ingram And Patti Austin,1,50,47,6,Yes,R&B/Hip Hop,Male,Commodores
1980-04-19,47,Let Me Be The Clock,Smokey Robinson,Let Me Be The ClockSmokey Robinson,1,51,47,6,No,R&B/Hip Hop,Male,The Miracles
1980-09-20,48,Games Without Frontiers,Peter Gabriel,Games Without FrontiersPeter Gabriel,1,54,48,6,No,Rock,Male,The Eagles
2011-01-08,49,Hold My Hand,Michael Jackson Duet With Akon,Hold My HandMichael Jackson Duet With Akon,1,39,39,6,Yes,Pop,Male,Jackson 5
2018-04-07,49,Love Lies,Khalid & Normani,Love LiesKhalid & Normani,1,53,43,6,Yes,Pop,Female,Fifth Harmony
1991-03-09,49,Mother's Pride,George Michael,Mother's PrideGeorge Michael,1,46,46,6,No,Pop,Male,Wham!
2005-04-09,49,Girlfight,Brooke Valentine Featuring Lil Jon & Big Boi,GirlfightBrooke Valentine Featuring Lil Jon & Big Boi,1,57,49,6,Yes,R&B/Hip Hop,Male,OutKast
1990-04-28,50,Hurting Kind (I've Got My Eyes On You),Robert Plant,Hurting Kind (I've Got My Eyes On You)Robert Plant,1,46,46,6,No,Rock,Male,The Eagles
1972-08-12,52,Duncan,Paul Simon,DuncanPaul Simon,1,53,52,6,No,Rock,Male,Simon & Garfunkel
1993-06-12,53,Hero,David Crosby & Phil Collins,HeroDavid Crosby & Phil Collins,1,53,53,6,Yes,Rock,Male,The Eagles
1978-11-11,53,I'm Every Woman,Chaka Khan,I'm Every WomanChaka Khan,1,56,53,6,No,R&B/Hip Hop,Female,Rufus
1993-01-16,54,Heal The World,Michael Jackson,Heal The WorldMichael Jackson,1,54,54,6,No,Pop,Male,Jackson 5
1985-01-05,54,Missing You,Diana Ross,Missing YouDiana Ross,1,56,54,6,No,R&B/Hip Hop,Female,The Supremes
1971-02-13,55,Mother,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,MotherJohn Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,1,43,43,6,Yes,Rock,Male,The Eagles
2007-03-31,55,Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,Give It To MeTimbaland Featuring Nelly Furtado & Justin Timberlake,1,59,55,6,Yes,Pop,Male,N Sync
2010-02-20,56,Drop The World,Lil Wayne Featuring Eminem,Drop The WorldLil Wayne Featuring Eminem,1,77,18,6,Yes,R&B/Hip Hop,Male,D12
2014-05-03,56,Move That Doh,"Future Featuring Pharrell, Pusha T & Casino","Move That DohFuture Featuring Pharrell, Pusha T & Casino",1,60,56,6,Yes,R&B/Hip Hop,Male,Clipse
1993-11-06,57,Nothing 'Bout Me,Sting,Nothing 'Bout MeSting,1,59,57,6,No,Rock,Male,The Eagles
2015-02-07,58,Feeling Myself,Nicki Minaj Featuring Beyonce,Feeling MyselfNicki Minaj Featuring Beyonce,1,61,43,6,Yes,R&B/Hip Hop,Female,Destiny's Child
2008-10-25,58,Green Light,John Legend Featuring Andre 3000,Green LightJohn Legend Featuring Andre 3000,1,59,44,6,Yes,R&B/Hip Hop,Male,OutKast
1986-08-16,58,Love Of A Lifetime,Chaka Khan,Love Of A LifetimeChaka Khan,1,53,53,6,No,R&B/Hip Hop,Female,Rufus
1972-10-28,58,Let It Rain,Eric Clapton,Let It RainEric Clapton,1,60,58,6,No,Rock,Male,Yardbirds
2010-06-19,60,Gettin' Over You,David Guetta & Chris Willis Featuring Fergie & LMFAO,Gettin' Over YouDavid Guetta & Chris Willis Featuring Fergie & LMFAO,1,65,60,6,Yes,Pop,Female,The Black Eyed Peas
1982-01-23,60,One Hundred Ways,Quincy Jones Featuring James Ingram,One Hundred WaysQuincy Jones Featuring James Ingram,1,69,60,6,Yes,R&B/Hip Hop,Male,Commodores
1981-12-05,61,I'm Just Too Shy,Jermaine Jackson,I'm Just Too ShyJermaine Jackson,1,60,60,6,No,Pop,Male,Jackson 5
1982-05-22,61,Old Fashioned Love,Smokey Robinson,Old Fashioned LoveSmokey Robinson,1,63,61,6,No,R&B/Hip Hop,Male,The Miracles
2018-10-20,64,Lucky You,Eminem Featuring Joyner Lucas,Lucky YouEminem Featuring Joyner Lucas,1,55,6,6,Yes,R&B/Hip Hop,Male,D12
1975-01-18,65,I Am I Am,Smokey Robinson,I Am I AmSmokey Robinson,1,74,65,6,No,R&B/Hip Hop,Male,The Miracles
1981-05-23,68,One Day In Your Life,Michael Jackson,One Day In Your LifeMichael Jackson,1,55,55,6,No,Pop,Male,Jackson 5
2017-11-04,69,Dusk Till Dawn,Zayn Featuring Sia,Dusk Till DawnZayn Featuring Sia,1,71,44,6,Yes,Pop,Male,One Direction
2012-02-11,70,I Do,Young Jeezy Featuring Jay-Z & Andre 3000,I DoYoung Jeezy Featuring Jay-Z & Andre 3000,1,76,61,6,Yes,R&B/Hip Hop,Male,OutKast
1999-05-08,71,Get Involved,Raphael Saadiq & Q-Tip,Get InvolvedRaphael Saadiq & Q-Tip,1,67,67,6,Yes,R&B/Hip Hop,Male,A Tribe Called Quest
2006-09-09,71,I Call It Love,Lionel Richie,I Call It LoveLionel Richie,1,72,71,6,No,R&B/Hip Hop,Male,Commodores
1992-01-04,71,No More Tears,Ozzy Osbourne,No More TearsOzzy Osbourne,1,73,71,6,No,Rock,Male,The Eagles
1976-04-24,74,I Thought It Took A Little Time (But Today I Fell In Love),Diana Ross,I Thought It Took A Little Time (But Today I Fell In Love)Diana Ross,1,74,47,6,No,R&B/Hip Hop,Female,The Supremes
2007-02-10,75,Listen,Beyonce,ListenBeyonce,1,61,61,6,No,R&B/Hip Hop,Female,Destiny's Child
2015-08-08,75,Good Thing,Sage The Gemini Featuring Nick Jonas,Good ThingSage The Gemini Featuring Nick Jonas,1,78,75,6,Yes,Pop,Male,Spice Girls
1993-02-27,77,Feels Like Heaven,Peter Cetera (Duet With Chaka Khan),Feels Like HeavenPeter Cetera (Duet With Chaka Khan),1,71,71,6,Yes,R&B/Hip Hop,Female,Rufus
1992-05-30,78,Love You All My Lifetime,Chaka Khan,Love You All My LifetimeChaka Khan,1,68,68,6,No,R&B/Hip Hop,Female,Rufus
2007-06-30,78,Get Me Bodied,Beyonce,Get Me BodiedBeyonce,1,73,73,6,No,R&B/Hip Hop,Female,Destiny's Child
2018-11-03,79,Killshot,Eminem,KillshotEminem,1,70,3,6,No,R&B/Hip Hop,Male,D12
1993-08-07,79,Killer/Papa Was A Rollin' Stone,George Michael,Killer/Papa Was A Rollin' StoneGeorge Michael,1,69,69,6,No,Pop,Male,Wham!
2013-04-27,80,Kisses Down Low,Kelly Rowland,Kisses Down LowKelly Rowland,1,79,72,6,Yes,R&B/Hip Hop,Female,Destiny's Child
2014-05-03,80,Headlights,Eminem Featuring Nate Ruess,HeadlightsEminem Featuring Nate Ruess,1,78,73,6,Yes,R&B/Hip Hop,Male,D12
2002-08-17,80,In Da Wind,Trick Daddy Featuring Cee-Lo & Big Boi,In Da WindTrick Daddy Featuring Cee-Lo & Big Boi,1,82,80,6,Yes,R&B/Hip Hop,Male,OutKast
1987-01-10,81,Graceland,Paul Simon,GracelandPaul Simon,1,82,81,6,No,Rock,Male,Simon & Garfunkel
1976-10-23,81,Let's Be Young Tonight,Jermaine Jackson,Let's Be Young TonightJermaine Jackson,1,89,81,6,No,Pop,Male,Jackson 5
2016-06-18,82,Formation,Beyonce,FormationBeyonce,1,75,10,6,No,R&B/Hip Hop,Female,Destiny's Child
2007-06-30,88,Impacto,Daddy Yankee Featuring Fergie,ImpactoDaddy Yankee Featuring Fergie,1,56,56,6,Yes,Pop,Female,The Black Eyed Peas
1985-10-26,89,Eaten Alive,Diana Ross,Eaten AliveDiana Ross,1,79,77,6,No,R&B/Hip Hop,Female,The Supremes
1993-03-27,89,Hope Of Deliverance,Paul McCartney,Hope Of DeliverancePaul McCartney,1,87,83,6,No,Rock,Male,The Eagles
2018-02-24,90,Filthy,Justin Timberlake,FilthyJustin Timberlake,1,34,9,6,No,Pop,Male,N Sync
2004-06-05,92,Just For You,Lionel Richie,Just For YouLionel Richie,1,93,92,6,No,R&B/Hip Hop,Male,Commodores
1997-03-22,94,It's In Your Eyes,Phil Collins,It's In Your EyesPhil Collins,1,90,79,6,No,Rock,Male,The Eagles
2017-02-04,96,Just Hold On,Steve Aoki & Louis Tomlinson,Just Hold OnSteve Aoki & Louis Tomlinson,1,99,52,6,Yes,Pop,Male,One Direction
1984-01-21,96,Let's Go Up,Diana Ross,Let's Go UpDiana Ross,1,77,77,6,No,R&B/Hip Hop,Female,The Supremes
2001-08-18,97,Miss California,Dante Thomas Featuring Pras,Miss CaliforniaDante Thomas Featuring Pras,1,88,85,6,Yes,R&B/Hip Hop,Male,The Fugees
1983-02-12,98,Got To Be There,Chaka Khan,Got To Be ThereChaka Khan,1,92,67,6,No,R&B/Hip Hop,Female,Rufus
1988-06-11,98,Get It,Stevie Wonder & Michael Jackson,Get ItStevie Wonder & Michael Jackson,1,94,80,6,Yes,Pop,Male,Jackson 5
2007-06-30,99,I Don't Wanna Stop,Ozzy Osbourne,I Don't Wanna StopOzzy Osbourne,1,89,61,6,No,Rock,Male,The Eagles
1984-05-05,100,I'm Steppin' Out,John Lennon,I'm Steppin' OutJohn Lennon,1,88,55,6,No,Rock,Male,The Eagles
1971-01-09,1,My Sweet Lord/Isn't It A Pity,George Harrison,My Sweet Lord/Isn't It A PityGeorge Harrison,1,1,1,7,No,Rock,Male,The Eagles
1981-08-22,1,Endless Love,Diana Ross & Lionel Richie,Endless LoveDiana Ross & Lionel Richie,1,1,1,7,Yes,R&B/Hip Hop,Male,The Supremes
1982-05-22,1,Ebony And Ivory,Paul McCartney And Stevie Wonder,Ebony And IvoryPaul McCartney And Stevie Wonder,1,1,1,7,Yes,Rock,Male,The Eagles
2002-11-16,1,Lose Yourself,Eminem,Lose YourselfEminem,1,1,1,7,No,R&B/Hip Hop,Male,D12
2005-05-14,1,Hollaback Girl,Gwen Stefani,Hollaback GirlGwen Stefani,1,1,1,7,No,Pop,Female,No Doubt
2010-08-21,1,Love The Way You Lie,Eminem Featuring Rihanna,Love The Way You LieEminem Featuring Rihanna,1,1,1,7,Yes,R&B/Hip Hop,Male,D12
1987-09-19,1,I Just Can't Stop Loving You,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving YouMichael Jackson With Siedah Garrett,1,2,1,7,Yes,Pop,Male,Jackson 5
1988-05-28,1,One More Try,George Michael,One More TryGeorge Michael,1,2,1,7,No,Pop,Male,Wham!
2006-12-16,1,Irreplaceable,Beyonce,IrreplaceableBeyonce,1,2,1,7,No,R&B/Hip Hop,Female,Destiny's Child
2010-05-29,1,OMG,Usher Featuring will.i.am,OMGUsher Featuring will.i.am,1,2,1,7,Yes,Pop,Male,The Black Eyed Peas
1988-02-27,1,Father Figure,George Michael,Father FigureGeorge Michael,1,4,1,7,No,Pop,Male,Wham!
1973-06-30,1,Give Me Love - (Give Me Peace On Earth),George Harrison,Give Me Love - (Give Me Peace On Earth)George Harrison,1,5,1,7,No,Rock,Male,The Eagles
2006-09-16,2,London Bridge,Fergie,London BridgeFergie,1,2,1,7,No,Pop,Female,The Black Eyed Peas
1973-05-26,2,My Love,Paul McCartney And Wings,My LovePaul McCartney And Wings,1,6,2,7,Yes,Rock,Male,The Eagles
1988-08-20,2,Monkey,George Michael,MonkeyGeorge Michael,1,8,2,7,No,Pop,Male,Wham!
2014-02-15,2,Drunk In Love,Beyonce Featuring Jay Z,Drunk In LoveBeyonce Featuring Jay Z,1,13,2,7,Yes,R&B/Hip Hop,Female,Destiny's Child
2008-12-06,3,If I Were A Boy,Beyonce,If I Were A BoyBeyonce,1,3,3,7,No,R&B/Hip Hop,Female,Destiny's Child
1985-03-23,3,One More Night,Phil Collins,One More NightPhil Collins,1,5,3,7,No,Rock,Male,The Eagles
1987-12-05,3,Faith,George Michael,FaithGeorge Michael,1,5,3,7,No,Pop,Male,Wham!
1988-10-15,3,Groovy Kind Of Love,Phil Collins,Groovy Kind Of LovePhil Collins,1,6,3,7,No,Rock,Male,The Eagles
2006-11-18,3,Fergalicious,Fergie,FergaliciousFergie,1,6,3,7,No,Pop,Female,The Black Eyed Peas
1971-06-12,4,It Don't Come Easy,Ringo Starr,It Don't Come EasyRingo Starr,1,4,4,7,No,Rock,Male,The Eagles
2004-05-08,4,Naughty Girl,Beyonce,Naughty GirlBeyonce,1,5,4,7,No,R&B/Hip Hop,Female,Destiny's Child
1971-12-11,4,Got To Be There,Michael Jackson,Got To Be ThereMichael Jackson,1,6,4,7,No,Pop,Male,Jackson 5
1973-09-15,4,Loves Me Like A Rock,Paul Simon (with The Dixie Hummingbirds),Loves Me Like A RockPaul Simon (with The Dixie Hummingbirds),1,6,4,7,Yes,Rock,Male,Simon & Garfunkel
1988-03-19,4,Man In The Mirror,Michael Jackson,Man In The MirrorMichael Jackson,1,7,4,7,No,Pop,Male,Jackson 5
2015-03-21,5,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,FourFiveSecondsRihanna & Kanye West & Paul McCartney,1,5,4,7,Yes,Rock,Male,The Eagles
1973-06-30,5,Kodachrome,Paul Simon,KodachromePaul Simon,1,7,5,7,No,Rock,Male,Simon & Garfunkel
1976-05-15,5,Love Hangover,Diana Ross,Love HangoverDiana Ross,1,7,5,7,No,R&B/Hip Hop,Female,The Supremes
1984-03-03,5,Nobody Told Me,John Lennon,Nobody Told MeJohn Lennon,1,7,5,7,No,Rock,Male,The Eagles
2000-01-08,5,Hot Boyz,"Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip","Hot BoyzMissy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",1,7,5,7,Yes,R&B/Hip Hop,Male,A Tribe Called Quest
2006-11-04,5,My Love,Justin Timberlake Featuring T.I.,My LoveJustin Timberlake Featuring T.I.,1,8,5,7,Yes,Pop,Male,N Sync
2017-02-11,5,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker)Zayn / Taylor Swift,1,8,5,7,Yes,Pop,Male,One Direction
1974-08-24,5,I Shot The Sheriff,Eric Clapton,I Shot The SheriffEric Clapton,1,13,5,7,No,Rock,Male,Yardbirds
2013-09-07,6,Holy Grail,Jay Z Featuring Justin Timberlake,Holy GrailJay Z Featuring Justin Timberlake,1,5,5,7,Yes,Pop,Male,N Sync
1974-04-20,6,Oh My My,Ringo Starr,Oh My MyRingo Starr,1,9,6,7,No,Rock,Male,The Eagles
1987-04-04,6,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,I Knew You Were Waiting (For Me)Aretha Franklin & George Michael,1,10,6,7,Yes,Pop,Male,Wham!
1972-03-18,6,Mother And Child Reunion,Paul Simon,Mother And Child ReunionPaul Simon,1,12,6,7,No,Rock,Male,Simon & Garfunkel
1980-09-20,7,Late In The Evening,Paul Simon,Late In The EveningPaul Simon,1,7,7,7,No,Rock,Male,Simon & Garfunkel
1988-11-19,7,Kissing A Fool,George Michael,Kissing A FoolGeorge Michael,1,9,7,7,No,Pop,Male,Wham!
1998-03-21,7,Gone Till November,Wyclef Jean,Gone Till NovemberWyclef Jean,1,9,7,7,No,R&B/Hip Hop,Male,The Fugees
1985-07-20,7,If You Love Somebody Set Them Free,Sting,If You Love Somebody Set Them FreeSting,1,11,7,7,No,Rock,Male,The Eagles
1992-06-06,8,In The Closet,Michael Jackson,In The ClosetMichael Jackson,1,6,6,7,No,Pop,Male,Jackson 5
1974-03-23,8,Jet,Paul McCartney And Wings,JetPaul McCartney And Wings,1,10,8,7,Yes,Rock,Male,The Eagles
1974-12-21,8,Junior's Farm/Sally G,Paul McCartney And Wings,Junior's Farm/Sally GPaul McCartney And Wings,1,10,8,7,Yes,Rock,Male,The Eagles
1990-03-17,8,I Wish It Would Rain Down,Phil Collins,I Wish It Would Rain DownPhil Collins,1,15,8,7,No,Rock,Male,The Eagles
2010-07-03,9,Not Afraid,Eminem,Not AfraidEminem,1,8,1,7,No,R&B/Hip Hop,Male,D12
1987-07-18,9,"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael,"I Want Your Sex (From ""Beverly Hills Cop II"")George Michael",1,11,9,7,No,Pop,Male,Wham!
1983-05-21,9,My Love,Lionel Richie,My LoveLionel Richie,1,12,9,7,No,R&B/Hip Hop,Male,Commodores
1975-03-22,9,No No Song/snookeroo,Ringo Starr,No No Song/snookerooRingo Starr,1,14,9,7,No,Rock,Male,The Eagles
1971-12-04,10,Imagine,John Lennon Plastic Ono Band,ImagineJohn Lennon Plastic Ono Band,1,6,3,7,Yes,Rock,Male,The Eagles
2004-11-20,10,Just Lose It,Eminem,Just Lose ItEminem,1,6,6,7,No,R&B/Hip Hop,Male,D12
1983-09-03,10,Human Nature,Michael Jackson,Human NatureMichael Jackson,1,13,10,7,No,Pop,Male,Jackson 5
1984-04-07,10,Hello,Lionel Richie,HelloLionel Richie,1,13,10,7,No,R&B/Hip Hop,Male,Commodores
1982-11-13,10,Muscles,Diana Ross,MusclesDiana Ross,1,14,10,7,No,R&B/Hip Hop,Female,The Supremes
1996-06-22,11,Fastlove,George Michael,FastloveGeorge Michael,1,9,8,7,No,Pop,Male,Wham!
1981-04-11,11,I Can't Stand It,Eric Clapton And His Band,I Can't Stand ItEric Clapton And His Band,1,13,11,7,Yes,Rock,Male,Yardbirds
2013-04-13,11,Mirrors,Justin Timberlake,MirrorsJustin Timberlake,1,13,11,7,No,Pop,Male,N Sync
1984-11-24,11,No More Lonely Nights,Paul McCartney,No More Lonely NightsPaul McCartney,1,14,11,7,No,Rock,Male,The Eagles
1978-02-18,11,Lay Down Sally,Eric Clapton,Lay Down SallyEric Clapton,1,18,11,7,No,Rock,Male,Yardbirds
1987-12-05,11,Got My Mind Set On You,George Harrison,Got My Mind Set On YouGeorge Harrison,1,19,11,7,No,Rock,Male,The Eagles
2014-04-26,12,Not A Bad Thing,Justin Timberlake,Not A Bad ThingJustin Timberlake,1,14,12,7,No,Pop,Male,N Sync
1990-12-08,12,Freedom,George Michael,FreedomGeorge Michael,1,15,12,7,No,Pop,Male,Wham!
1974-01-05,12,Helen Wheels,Paul McCartney And Wings,Helen WheelsPaul McCartney And Wings,1,16,12,7,Yes,Rock,Male,The Eagles
1985-10-05,12,Fortress Around Your Heart,Sting,Fortress Around Your HeartSting,1,16,12,7,No,Rock,Male,The Eagles
1986-11-15,13,Love Will Conquer All,Lionel Richie,Love Will Conquer AllLionel Richie,1,14,13,7,No,R&B/Hip Hop,Male,Commodores
2002-10-19,14,Like I Love You,Justin Timberlake,Like I Love YouJustin Timberlake,1,11,11,7,No,Pop,Male,N Sync
2001-06-09,14,Let Me Blow Ya Mind,Eve Featuring Gwen Stefani,Let Me Blow Ya MindEve Featuring Gwen Stefani,1,14,14,7,Yes,Pop,Female,No Doubt
1980-03-29,14,Off The Wall,Michael Jackson,Off The WallMichael Jackson,1,17,14,7,No,Pop,Male,Jackson 5
1982-02-20,14,"Mirror, Mirror",Diana Ross,"Mirror, MirrorDiana Ross",1,19,14,7,No,R&B/Hip Hop,Female,The Supremes
1998-08-08,15,Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,Ghetto Supastar (That Is What You Are)Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,1,16,15,7,Yes,R&B/Hip Hop,Male,The Fugees
1989-04-08,15,Heaven Help Me,Deon Estus With George Michael,Heaven Help MeDeon Estus With George Michael,1,19,15,7,Yes,Pop,Male,Wham!
1992-11-14,16,Layla,Eric Clapton,LaylaEric Clapton,1,21,16,7,No,Rock,Male,Yardbirds
1985-01-05,16,Easy Lover,Philip Bailey With Phil Collins,Easy LoverPhilip Bailey With Phil Collins,1,22,16,7,Yes,Rock,Male,The Eagles
2009-11-14,17,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem","ForeverDrake Featuring Kanye West, Lil Wayne & Eminem",1,14,8,7,Yes,R&B/Hip Hop,Male,D12
1974-02-16,17,Last Time I Saw Him,Diana Ross,Last Time I Saw HimDiana Ross,1,21,17,7,No,R&B/Hip Hop,Female,The Supremes
2003-12-27,17,"Me, Myself And I",Beyonce,"Me, Myself And IBeyonce",1,22,17,7,No,R&B/Hip Hop,Female,Destiny's Child
2005-02-12,18,Mockingbird,Eminem,MockingbirdEminem,1,18,18,7,No,R&B/Hip Hop,Male,D12
1972-07-08,18,I Wanna Be Where You Are,Michael Jackson,I Wanna Be Where You AreMichael Jackson,1,21,18,7,No,Pop,Male,Jackson 5
1980-10-18,18,I'm Coming Out,Diana Ross,I'm Coming OutDiana Ross,1,21,18,7,No,R&B/Hip Hop,Female,The Supremes
1973-12-22,19,MIND GAMES,John Lennon,MIND GAMESJohn Lennon,1,20,19,7,No,Rock,Male,The Eagles
2006-05-13,19,Hips Don't Lie,Shakira Featuring Wyclef Jean,Hips Don't LieShakira Featuring Wyclef Jean,1,27,19,7,Yes,R&B/Hip Hop,Male,The Fugees
1985-12-21,20,Love Is The Seventh Wave,Sting,Love Is The Seventh WaveSting,1,23,20,7,No,Rock,Male,The Eagles
1984-09-01,20,Dynamite,Jermaine Jackson,DynamiteJermaine Jackson,1,24,20,7,No,Pop,Male,Jackson 5
2017-09-02,21,Mi Gente,J Balvin & Willy William Featuring Beyonce,Mi GenteJ Balvin & Willy William Featuring Beyonce,1,23,21,7,Yes,R&B/Hip Hop,Female,Destiny's Child
1983-03-12,21,I've Got A Rock N' Roll Heart,Eric Clapton,I've Got A Rock N' Roll HeartEric Clapton,1,28,21,7,No,Rock,Male,Yardbirds
2011-04-02,22,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,I Need A DoctorDr. Dre Featuring Eminem & Skylar Grey,1,16,4,7,Yes,R&B/Hip Hop,Male,D12
2005-12-17,22,Luxurious,Gwen Stefani,LuxuriousGwen Stefani,1,21,21,7,No,Pop,Female,No Doubt
1980-12-06,23,It's My Turn,Diana Ross,It's My TurnDiana Ross,1,27,23,7,No,R&B/Hip Hop,Female,The Supremes
2009-05-09,24,Love Sex Magic,Ciara Featuring Justin Timberlake,Love Sex MagicCiara Featuring Justin Timberlake,1,25,10,7,Yes,Pop,Male,N Sync
1972-05-20,24,Me And Julio Down By The Schoolyard,Paul Simon,Me And Julio Down By The SchoolyardPaul Simon,1,24,24,7,No,Rock,Male,Simon & Garfunkel
1986-04-05,24,I Think It's Love,Jermaine Jackson,I Think It's LoveJermaine Jackson,1,26,24,7,No,Pop,Male,Jackson 5
2005-11-19,24,Here We Go,Trina Featuring Kelly Rowland,Here We GoTrina Featuring Kelly Rowland,1,28,24,7,Yes,R&B/Hip Hop,Female,Destiny's Child
1984-10-20,24,I Feel For You,Chaka Khan,I Feel For YouChaka Khan,1,30,24,7,No,R&B/Hip Hop,Female,Rufus
2011-06-11,25,Motivation,Kelly Rowland Featuring Lil Wayne,MotivationKelly Rowland Featuring Lil Wayne,1,21,21,7,Yes,R&B/Hip Hop,Female,Destiny's Child
1996-10-05,25,"Missing You (From ""Set It Off"")","Brandy, Tamia, Gladys Knight & Chaka Khan","Missing You (From ""Set It Off"")Brandy, Tamia, Gladys Knight & Chaka Khan",1,25,25,7,Yes,R&B/Hip Hop,Female,Rufus
1989-07-08,25,My Brave Face,Paul McCartney,My Brave FacePaul McCartney,1,26,25,7,No,Rock,Male,The Eagles
